Al2O3_Bauxite;Fe2O3_Bauxite;T-SiO2_Bauxite;R-SiO2_Bauxite;TiO2_Bauxite;LOI_Bauxite;THA_Bauxite;Average_MC_RM;F-NaOH_Spend_Liquor;A/C_Spend_Liquor;SC_Spend_Liquor;F-NaOH_SLE_Outlet;A/C_SLE_Outlet;F-NaOH_BDH-P-102;A/C_BDH-P-102;F-NaOH_BOS;A/C_BOS;SiO2_BOS;SC_BOS;F-NaOH_PFS_Filtrate;A/C_PFS_Filtrate;F-NaOH_Pregnant_Liquor;A/C_Pregnant_Liquor;Na2CO3_Pregnant_Liquor;F/T-NaOH_Pregnant_Liquor
49.2679;14.2817;12.0089;3.5768;1.2991;25.6319;43.298469;;145.7;0.485;0.55;;;;;;;;;152.2;0.495;;;;
49.3;16.56;8.52;4.16;1.35;25.49;42.3648;16.59;159.5;0.446;0.23;225.4;0.465;157.4;0.435;151;0.889;;72.25;141.4;0.838;148.9;0.813;37.8;80.91968522
49.3;16.56;8.52;4.16;1.35;25.49;42.3648;16.68;148.9;0.453;2.88;;;148.9;0.445;145.7;0.867;0.506;45.13;143.6;0.807;154.2;0.768;39;80.98373547
49.3;16.56;8.52;4.16;1.35;25.49;42.3648;15.87;154.2;0.447;1.95;181.9;0.446;155.3;0.451;158.5;0.784;0.437;36.61;146.8;0.76;154.2;0.754;39;80.98243726
49.3;16.56;8.52;4.16;1.35;25.49;42.3648;16.53;150;0.449;;;;153.2;0.44;165.9;0.466;0.493;14.63;146.8;0.577;153.2;0.553;38.7;80.98724514
48.4657;16.52985;13.42345;3.90795;1.3001;24.85315;41.804716;16.53;147.8;0.445;4.63;170.2;0.449;148.9;0.442;144.6;0.852;0.493;58.5;136.1;0.831;146.8;0.814;37.1;81.00634396
48.4657;16.52985;13.42345;3.90795;1.3001;24.85315;41.804716;14.27;146.8;0.448;3.94;171.2;0.443;148.9;0.438;144.6;0.8914;0.524;55.5;135.1;0.83;142.5;0.827;36;81.01703836
48.4657;16.52985;13.42345;3.90795;1.3001;24.85315;41.804716;15.47;146.8;0.445;1.65;177.6;0.444;154.2;0.427;148.9;0.827;;29;137.2;0.79;143.6;0.806;36.3;81.00274933
48.4657;16.52985;13.42345;3.90795;1.3001;24.85315;41.804716;16.72;160.6;0.439;0.53;184;0.423;158.5;0.428;153.2;0.808;;37.35;137.2;0.491;148.9;0.799;37.6;81.01929794
48.4657;16.52985;13.42345;3.90795;1.3001;24.85315;41.804716;18.055;173.4;0.44;0.95;180.8;0.437;148.9;0.442;148.9;0.795;0.424;31.73;138.3;0.796;148.9;0.76;;100
48.4657;16.52985;13.42345;3.90795;1.3001;24.85315;41.804716;17.185;148.9;0.424;5.33;;;150.4;0.422;148.9;0.813;0.473;41.13;143.6;0.788;148.9;0.795;37.6;81.01891467
50.0139;16.33725;9.4488;5.73;1.34165;25.60685;41.4322125;18.31;155.7;0.427;5.39;185.8;0.44;152.5;0.436;149.3;0.837;0.429;47.5;136.4;0.834;148.2;0.81;37.5;80.9817879
50.0139;16.33725;9.4488;5.73;1.34165;25.60685;41.4322125;17.92;148.2;0.437;0.59;174;0.44;154.7;0.433;155.7;0.853;0.442;42.16;141.8;0.84;147.1;0.838;44;77.52233679
50.0139;16.33725;9.4488;5.73;1.34165;25.60685;41.4322125;18.005;142.8;0.432;7.13;175.1;0.437;148.2;0.43;142.8;0.845;0.241;45.21;130;0.826;139.6;0.822;35.3;81.00068396
50.0139;16.33725;9.4488;5.73;1.34165;25.60685;41.4322125;16.38;146.1;0.451;1.73;168.6;0.438;156.8;0.434;149.3;0.84;;48.27;140.7;0.831;145;0.825;36.7;80.97995451
50.0139;16.33725;9.4488;5.73;1.34165;25.60685;41.4322125;;141.8;0.399;1.94;168.6;0.404;155.7;0.37;146.1;0.835;;31.25;141.8;0.768;146.1;0.774;36.9;81.01469565
50.0139;16.33725;9.4488;5.73;1.34165;25.60685;41.4322125;;150.4;0.606;3.35;180.4;0.418;152.5;0.415;155.7;0.793;0.442;37.78;138.5;0.831;148.2;0.805;37.5;80.98130563
50.0139;16.33725;9.4488;5.73;1.34165;25.60685;41.4322125;15.26;146.0651685;0.430131466;7.15;177.2;0.422;155.7;0.42;150.4;0.797;0.37;46.79;142.8;0.772;150.4;0.783;38;179.1
50.0139;16.33725;9.4488;5.73;1.34165;25.60685;41.4322125;17.255;147.1;0.431;4;193.3;0.409;159;0.405;148.2;0.834;0.442;40;140.7;0.819;148.2;0.812;37.5;80.9819808
49.9287;15.3928;10.8916;3.9791;1.4445;25.2275;43.362143;15.29;149.3;0.438;2.44;179.4;0.42;154.7;0.423;146.1;0.828;0.398;47.56;141.8;0.801;148.2;0.809;37.5;80.9819808
49.9287;15.3928;10.8916;3.9791;1.4445;25.2275;43.362143;16.64;142.8;0.422;;175.1;0.422;149.3;0.421;149.3;0.793;0.372;45.52;137.5;0.792;143.9;0.804;36.4;80.9819808
49.9287;15.3928;10.8916;3.9791;1.4445;25.2275;43.362143;15.905;141.8;0.436;5.14;168.6;0.435;145;0.419;142.8;0.777;;50.8;131;0.799;137.5;0.8;34.8;80.98273356
49.9287;15.3928;10.8916;3.9791;1.4445;25.2275;43.362143;;139.6;0.431;9.27;171.8;0.408;148.2;0.403;141.8;0.849;;27;132.1;0.864;140.7;0.86;31.5;83.18131509
49.9287;15.3928;10.8916;3.9791;1.4445;25.2275;43.362143;14.27;149.2;0.323;8.1;;;143.9;0.393;136.4;0.856;0.457;59.35;125.7;0.84;137.5;0.83;34.8;80.98585078
49.2679;14.2817;12.0089;3.5768;1.2991;25.6319;43.298469;15.695;148.2;0.41;14.05;175.1;0.397;147.1;0.399;145;0.793;0.401;50.22;136.4;0.767;141.8;0.774;35.8;81.02438908
49.2679;14.2817;12.0089;3.5768;1.2991;25.6319;43.298469;;141.8;0.411;6.57;175.1;0.409;140.7;0.407;159;0.425;1.194;3.68;138.5;0.517;142.8;0.527;;100
49.2679;14.2817;12.0089;3.5768;1.2991;25.6319;43.298469;;146.1;0.434;1.76;;;149.3;0.425;159;0.46;0.439;0.27;147.1;0.634;150.4;0.59;37;81.48838247
49.2679;14.2817;12.0089;3.5768;1.2991;25.6319;43.298469;;;;;180.4;0.406;152.5;0.399;156.8;0.401;0.508;;180.4;0.448;155.7;0.447;39.4;80.94354984
51.22;13.13;1.89;1.2;1.08;26.3267;47.9665;7.66;149.2;0.435;3.08;140.7;0.429;150.3;0.435;151.4;0.868;0.555;49.16;142.8;0.809;150.3;0.816;38.1;80.94694969
51.22;13.13;1.89;1.2;1.08;26.3267;47.9665;13.48;164.3;0.439;;154.6;0.453;157.8;0.444;153.5;0.809;0.55;38.2;148.2;0.811;151.4;0.804;38.4;80.934745
51.22;13.13;1.89;1.2;1.08;26.3267;47.9665;14.48;149.2;0.449;4.27;177.7;0.461;153.5;0.46;154.1;0.833;0.511;35.97;142.8;0.816;154.6;0.787;39.2;80.93724645
51.22;13.13;1.89;1.2;1.08;26.3267;47.9665;13.61;155.7;0.43;5.4;;;156.8;0.432;149.2;0.812;;39.33;146;0.632;154.6;0.617;39.2;80.92147421
51.22;13.13;1.89;1.2;1.08;26.3267;47.9665;14.55;154.6;0.428;16.8;174.5;0.426;153.5;0.426;150.3;0.819;0.48;49;142.8;0.79;152.5;0.784;38.7;80.92196187
51.22;13.13;1.89;1.2;1.08;26.3267;47.9665;12.555;158.9;0.432;2.86;;;167.5;0.432;155.7;0.847;;;151.4;0.661;179.3;0.449;;
50;15.46;11.51;4.07;1.34;24.72;43.3261;14.835;153.5;0.401;5.35;;;150.3;0.409;150.3;0.822;0.555;41.6;140.7;0.798;148.2;0.775;37.6;80.92768727
50;15.46;11.51;4.07;1.34;24.72;43.3261;16.625;158.1;0.423;;187;0.423;159.2;0.423;160.3;0.844;0.55;50.53;154.9;0.784;160.3;0.812;40.7;80.91122218
50;15.46;11.51;4.07;1.34;24.72;43.3261;14.515;158.1;0.436;13.55;180.6;0.43;159.2;0.43;156;0.831;0.444;36.06;151.7;0.797;161.3;0.807;40.9;80.93545027
50;15.46;11.51;4.07;1.34;24.72;43.3261;;152.8;0.441;8.94;169.9;0.439;156;0.432;151.7;0.817;0.573;10.69;147.4;0.789;153.9;0.793;39;80.9491326
50;15.46;11.51;4.07;1.34;24.72;43.3261;15.76;153.9;0.441;9.78;;;158.1;0.432;150.7;0.826;0.49;51.88;142.1;0.812;151.7;0.8;38.5;80.92236856
50;15.46;11.51;4.07;1.34;24.72;43.3261;15.82;145.8;0.434;1.84;181.6;0.512;153.9;0.411;149.6;0.829;;;138.9;0.805;150.7;0.796;;
50;15.46;11.51;4.07;1.34;24.72;43.3261;15.91;156;0.422;2.68;181.6;0.427;157.6;0.418;154.9;0.909;0.593;57.95;142.1;0.804;151.7;0.814;38.5;80.92369195
51.6321;16.0583;7.272;4.4774;1.3804;26.1187;44.432537;;160.3;0.443;3;181.6;0.433;160.3;0.408;151.7;0.807;0.439;40.91;144.2;0.771;151.7;0.794;38.5;80.92180134
51.6321;16.0583;7.272;4.4774;1.3804;26.1187;44.432537;9.745;149.6;0.44;5.27;161.3;0.44;157.1;0.416;147.4;0.841;0.462;43;140;0.82;156;0.765;39.6;80.91287095
51.6321;16.0583;7.272;4.4774;1.3804;26.1187;44.432537;;147.4;0.429;0.4;153.9;0.428;153.9;0.418;158.1;0.439;;0.3;142.1;0.621;146.4;0.659;37.1;80.93949924
51.6321;16.0583;7.272;4.4774;1.3804;26.1187;44.432537;;143.2;0.47;2.78;;;149.6;0.45;148.5;0.44;;;127.1;0.498;129.3;0.497;32.8;80.91062764
51.6321;16.0583;7.272;4.4774;1.3804;26.1187;44.432537;14.98;152.8;0.417;10.4;179.5;0.405;156;0.399;156.5;0.745;0.375;42.47;138.9;0.794;147.4;0.782;37.4;80.92726093
51.6321;16.0583;7.272;4.4774;1.3804;26.1187;44.432537;16.2;151.2;0.408;5.07;175.8;0.416;151.2;0.418;140;0.844;;58.8;130.9;0.828;136.8;0.839;;100
51.6321;16.0583;7.272;4.4774;1.3804;26.1187;44.432537;15.32;146.4;0.421;1.53;174.2;0.423;147.4;0.432;142.1;0.843;0.514;51.03;136.8;0.811;142.1;0.813;36;80.9624272
51.6321;16.0583;7.272;4.4774;1.3804;26.1187;44.432537;15.175;143.2;0.42;4.39;;;148.5;0.415;146.4;0.821;0.493;45.88;131.4;0.805;140;0.781;35.5;80.94319625
51.6321;16.0583;7.272;4.4774;1.3804;26.1187;44.432537;15.845;147.4;0.436;8.73;173.1;0.446;;;141;0.853;0.431;36.38;134.6;0.812;137.8;0.82;35;80.91697826
51.6321;16.0583;7.272;4.4774;1.3804;26.1187;44.432537;17.04;138.9;0.414;4.95;168.8;0.436;152.8;0.421;146.4;0.804;0.49;46.31;136.8;0.792;147.4;0.766;36.3;81.48671326
51.6321;16.0583;7.272;4.4774;1.3804;26.1187;44.432537;22.105;143.2;0.416;1.4;176.3;0.426;148.5;0.422;147.4;0.875;;43.71;145.3;0.845;152.8;0.838;38.8;80.91514398
49.027;15.852;6.2748;2.4449;1.325;26.1387;44.033157;14.76;148.5;0.401;25.06;179.5;0.427;150.8;0.434;152.8;0.841;0.465;62.63;141;0.834;151.7;0.82;;100
49.027;15.852;6.2748;2.4449;1.325;26.1387;44.033157;13.925;151.7;0.43;7.56;163.5;0.438;150.7;0.427;152.8;0.855;0.352;18.57;146.4;0.744;150.7;0.757;38.5;80.79216052
49.027;15.852;6.2748;2.4449;1.325;26.1387;44.033157;12.555;143.5;0.435;1.68;173.3;0.426;154.2;0.422;155.2;0.831;0.516;34.88;136.1;0.83;144.6;0.831;36.7;80.92816053
49.3;16.56;8.52;4.16;1.35;25.49;42.3648;14.8;148.9;0.439;1.38;180.8;0.443;156.3;0.441;151;0.851;0.485;52.59;144.6;0.841;149.9;0.843;38;80.94903572
49.3;16.56;8.52;4.16;1.35;25.49;42.3648;17.45;151;0.439;3.69;181.8;0.443;158.4;0.439;157.4;0.83;0.442;42.13;149.9;0.804;155.2;0.807;;100
49.3;16.56;8.52;4.16;1.35;25.49;42.3648;;151;0.474;0.05;186.1;0.45;162.7;0.401;149.9;0.804;;;147.8;0.616;164.8;0.533;;
50.3;19.26;2.31;1.06;1.57;26.9;46.2768;13.7;154.7;0.427;1.6;182.3;0.437;163.2;0.429;155.8;0.838;0.516;43.94;138.8;0.806;143.1;0.817;36.3;80.93775394
50.3;19.26;2.31;1.06;1.57;26.9;46.2768;12.57;154.7;0.427;5.21;182.3;0.442;152.6;0.432;144.1;0.835;0.519;49.28;138.8;0.824;145.2;0.833;36.8;80.95507493
50.3;19.26;2.31;1.06;1.57;26.9;46.2768;;152.6;0.423;6.45;177;0.424;153.7;0.423;148.4;0.835;0.483;37.33;143.1;0.799;150.5;0.82;38.2;80.92260546
50.3;19.26;2.31;1.06;1.57;26.9;46.2768;6.96;137.8;0.444;8.17;172.8;0.42;152.6;0.413;147.3;0.817;0.521;45.55;138.3;0.827;148.9;0.805;37.8;80.9189147
50.3;19.26;2.31;1.06;1.57;26.9;46.2768;12.64;155.8;0.375;5.61;179.1;0.39;151.6;0.416;148.4;0.753;0.57;35.88;140.4;0.752;150.5;0.774;38.2;80.91822185
50.3;19.26;2.31;1.06;1.57;26.9;46.2768;11.68;147.3;0.422;5;180.2;0.43;155.8;0.432;156.9;0.826;;;137.8;0.811;147.3;0.797;;
49.3218;18.6399;5.2262;2.2672;1.5057;24.58;44.099911;13.9;156.9;0.55;2.7;;;156.9;0.35;151.6;0.67;0.265;32.39;139.9;0.66;143.1;0.653;36.3;80.92132311
49.3218;18.6399;5.2262;2.2672;1.5057;24.58;44.099911;63.25;163.2;0.366;4;;;156.9;0.371;152.6;0.836;;36.5;142;0.79;148.4;0.787;37.6;80.95444801
49.3218;18.6399;5.2262;2.2672;1.5057;24.58;44.099911;13.165;154.7;0.379;0.6;;;151.6;0.407;141;0.865;0.444;49.8;137.8;0.844;148.4;0.822;37.6;80.95782392
49.3218;18.6399;5.2262;2.2672;1.5057;24.58;44.099911;13.25;147.3;0.426;2.28;177;0.424;152.6;0.425;149.4;0.84;0.467;45.24;137.8;0.811;147.3;0.81;37.4;80.91709108
49.3218;18.6399;5.2262;2.2672;1.5057;24.58;44.099911;14.88;160;0.389;0.39;147.3;0.44;155.8;0.409;154.7;0.778;0.465;39.12;144.1;0.786;151.6;0.808;38.4;80.96017441
49.3218;18.6399;5.2262;2.2672;1.5057;24.58;44.099911;15.41;168.6;0.438;2.67;189;0.44;168.6;0.442;165.4;0.691;0.421;34.8;167.5;0.472;177.2;0.467;44.9;80.91491783
49.1217;18.9378;6.8418;3.5492;1.4775;24.9969;42.483386;13.675;146;0.411;0.05;183.6;0.45;154.6;0.394;152.5;0.851;;27.52;150.3;0.781;156.8;0.785;39.8;80.91581775
49.1217;18.9378;6.8418;3.5492;1.4775;24.9969;42.483386;14.025;153.5;0.414;4;183.6;0.4;156.8;0.402;152.5;0.81;0.503;35.29;139.6;0.785;148.2;0.795;37.6;80.92962193
49.1217;18.9378;6.8418;3.5492;1.4775;24.9969;42.483386;15.87;158.9;0.407;7.93;185.8;0.417;154.6;0.404;148.2;0.841;0.452;43.03;142.8;0.789;147.1;0.819;36.8;81.19867495
49.1217;18.9378;6.8418;3.5492;1.4775;24.9969;42.483386;16.705;149.2;0.411;0.3;179.3;0.405;154.6;0.41;152.5;0.805;0.449;65.35;142.8;0.805;153.5;0.799;38.9;80.94921644
49.1217;18.9378;6.8418;3.5492;1.4775;24.9969;42.483386;15.095;178.2;0.353;;180.4;0.409;155.5;0.413;148.2;0.845;0.452;48.74;142.8;0.816;149.2;0.819;37.9;80.90809446
51.22;13.13;1.89;1.2;1.08;26.3267;47.9665;19;154.6;0.417;0.55;;;153.5;0.406;152.5;0.805;0.452;41.58;140.7;0.814;146;0.787;37;80.95153299
51.22;13.13;1.89;1.2;1.08;26.3267;47.9665;12.78;163.2;0.448;1.42;128.8;0.448;157.8;0.451;166.4;0.449;0.27;1.52;156.8;0.46;166.4;0.465;42.2;80.90065288
51.22;13.13;1.89;1.2;1.08;26.3267;47.9665;12.245;161.1;0.448;1.12;202.9;0.394;156.8;0.391;149.2;0.815;0.416;47.19;147.1;0.76;153.5;0.782;38.9;80.94763023
51.22;13.13;1.89;1.2;1.08;26.3267;47.9665;;148.2;0.428;1.43;;;148.7;0.423;149.2;0.808;0.27;38.97;138.5;0.8;147.6;0.789;37.4;80.95368082
51.22;13.13;1.89;1.2;1.08;26.3267;47.9665;14.72;158.9;0.422;4.82;210.4;0.426;164.3;0.37;143.9;0.845;;;151.4;0.545;143.9;0.774;;
50.22;19.99;3.92;2.33;1.58;26.04;44.7284;14.18;152.4;0.41;5.31;;;159.2;0.482;163.1;0.528;;10.7;138.7;0.496;145.6;0.492;47.7;75.33817474
50.22;19.99;3.92;2.33;1.58;26.04;44.7284;15.005;143.6;0.404;5.11;171;0.403;146.5;0.399;144.6;0.774;;43.23;151.9;0.756;141.7;0.764;46.4;75.38732141
50.22;19.99;3.92;2.33;1.58;26.04;44.7284;15.99;143.6;0.416;0.91;164.1;0.406;144.6;0.404;139.7;0.827;0.48;52.34;133.8;0.792;139.7;0.791;45.8;75.36278897
50.22;19.99;3.92;2.33;1.58;26.04;44.7284;14.92;148.5;0.387;2.39;166.1;0.423;146.5;0.402;136.8;0.845;0.478;39.6;131.9;0.773;136;0.762;44.8;75.24397595
50.22;19.99;3.92;2.33;1.58;26.04;44.7284;15.01;143.6;0.416;2.53;171;0.411;141.7;0.416;138.7;0.826;0.542;38.34;134.8;0.79;138.7;0.816;45.4;75.40596878
50.22;19.99;3.92;2.33;1.58;26.04;44.7284;14.515;138.7;0.428;0.47;168;0.404;149.5;0.403;140.7;0.831;0.616;46.53;137.7;0.819;146.5;0.816;48;75.37613816
50.22;19.99;3.92;2.33;1.58;26.04;44.7284;16.6;142.6;0.416;;173.9;0.414;149.5;0.409;143.6;0.801;0.55;41.7;138.7;0.784;147.5;0.786;48.3;75.38576287
50.22;19.99;3.92;2.33;1.58;26.04;44.7284;15.42;141.7;0.439;1.4;171;0.441;141.7;0.442;139.7;0.873;0.616;10.05;128;0.692;133.8;0.672;;100
50.22;19.99;3.92;2.33;1.58;26.04;44.7284;15.165;140.7;0.445;4;161.2;0.444;142.6;0.439;142.6;0.825;0.578;43.65;134.8;0.782;145.6;0.783;;100
50.22;19.99;3.92;2.33;1.58;26.04;44.7284;;150.4;0.504;0.88;;;152.4;0.5;158.3;0.5;0.416;0.38;143.6;0.518;153.4;0.516;50.2;75.3650552
50.22;19.99;3.92;2.33;1.58;26.04;44.7284;13.75;157.3;0.47;0.71;;;150.4;0.51;152.4;0.76;0.493;47.15;162.2;0.45;164.1;0.511;53.8;75.31525724
50.22;19.99;3.92;2.33;1.58;26.04;44.7284;12.8;139.7;0.425;3.45;;;142.6;0.389;144.6;0.788;0.596;42.65;134.8;0.758;143.6;0.744;;
49.02;19.52;3.67;2.3;1.46;26.23;43.631;16.58;147.5;0.463;0.73;177.8;0.455;156.3;0.446;159.2;0.446;;;139.7;0.475;165.1;0.453;;
49.02;19.52;3.67;2.3;1.46;26.23;43.631;16.33;147.5;0.418;;178.8;0.43;152.4;0.411;147.5;0.744;0.493;34.19;141.7;0.748;147.5;0.744;;
49.02;19.52;3.67;2.3;1.46;26.23;43.631;15.91;151.4;0.437;2.79;;;162.2;0.444;165.1;0.844;0.596;48.06;160.2;0.594;168;0.577;55.0347126;75.34088301
49.75;20.06;1.97;1.07;1.57;26.63;45.5961;15.8;147.5;0.402;5.03;170.5;0.414;148;0.404;139.7;0.816;0.342;43.29;134.8;0.817;143.6;0.813;47;75.40390982
49.75;20.06;1.97;1.07;1.57;26.63;45.5961;12.82;149.5;0.416;3.12;;;154.4;0.424;143.6;0.816;0.383;33.03;136.8;0.833;152.4;0.788;49.9;75.38507601
49.75;20.06;1.97;1.07;1.57;26.63;45.5961;;167.5;0.419;5.3;192.9;0.449;164.3;0.44;178.1;0.442;0.542;4.85;168.5;0.476;169.6;0.476;33.1;85.30202276
49.75;20.06;1.97;1.07;1.57;26.63;45.5961;;165.3;0.431;1.5;;;155.8;0.467;164.3;0.47;;;;;167.5;0.467;;100
49.75;20.06;1.97;1.07;1.57;26.63;45.5961;;160;0.419;6.39;;;166.4;0.415;160;0.763;;;154.7;0.612;156.9;0.742;;
49.75;20.06;1.97;1.07;1.57;26.63;45.5961;14.32;151.6;0.429;2.98;;;150.5;0.428;146.3;0.847;0.318;40.35;147.3;0.828;153.7;0.826;39.1;80.87861374
49.75;20.06;1.97;1.07;1.57;26.63;45.5961;13.56;151.6;0.442;5.59;177;0.441;151.6;0.439;145.2;0.812;0.473;37.95;142;0.798;149.4;0.796;37.9;80.93134089
50.3;19.26;2.31;1.06;1.57;26.9;46.2768;14.66;161.1;0.432;10.6;189.7;0.441;160;0.441;155.3;0.785;0.58;50.36;145.2;0.795;157.9;0.793;40.1;80.90614462
50.3;19.26;2.31;1.06;1.57;26.9;46.2768;14.89;161.1;0.438;7.39;185.5;0.448;161.1;0.45;163.2;0.833;0.611;34.38;146.3;0.809;156.9;0.816;39.8;80.93076803
50.3;19.26;2.31;1.06;1.57;26.9;46.2768;12.6;148.4;0.458;3.6;180.2;0.45;164.3;0.414;159;0.808;0.316;26.06;137.8;0.991;143.1;0.796;36.3;80.93565157
50.3;19.26;2.31;1.06;1.57;26.9;46.2768;13.2;154.7;0.433;7.23;185.5;0.44;155.8;0.44;148.4;0.812;;34;147.3;0.783;162.2;0.783;33.3;84.56209447
50.3;19.26;2.31;1.06;1.57;26.9;46.2768;11.82;144.1;0.458;5.13;171.1;0.446;153.7;0.439;148.4;0.849;0.526;74.07;133.5;0.8;148.4;0.75;37.6;80.95087789
50.39;17.96;5.89;3.83;0.96;25.97;43.5979;12.985;146.7;0.331;1.7;127.7;0.475;155.1;0.335;147.8;0.805;;29.66;128.8;0.758;136.2;0.759;;
50.39;17.96;5.89;3.83;0.96;25.97;43.5979;;153;0.409;1.52;;;;;164.6;0.422;0.403;;150.9;0.473;164.6;0.463;;
50.39;17.96;5.89;3.83;0.96;25.97;43.5979;13.565;148.8;0.362;0.8;;;149.9;0.356;145.6;0.763;0.46;56.77;142.5;0.75;150.9;0.753;43.7;78.22620814
47.9;14.59;5.28;3.04;0.96;25.43;42.4587;16.1;154.1;0.391;0.41;;;154.1;0.381;147.8;0.831;0.339;48.62;143.5;0.744;153;0.739;;
47.9;14.59;5.28;3.04;0.96;25.43;42.4587;13.71;153;0.396;2.95;171;0.406;142.5;0.395;137.2;0.856;0.285;44.45;136.2;0.795;137.2;0.814;;
47.9;14.59;5.28;3.04;0.96;25.43;42.4587;12.875;150.9;0.418;0.71;;;155.1;0.397;149.9;0.832;0.424;56.2;142.5;0.811;147.8;0.825;42.8;78.23703801
50.35;21.89;5.01;2.62;1.83;25.92;44.2631;13.25;149;0.418;3.05;;;155.2;0.411;151.1;0.776;0.357;3.8;142.7;0.787;147.9;0.785;38.1;80.63600403
50.35;21.89;5.01;2.62;1.83;25.92;44.2631;14.345;151.6;0.417;4.57;181.1;0.422;156.3;0.402;152.1;0.806;;;142.4;0.816;152.1;0.79;;
50.35;21.89;5.01;2.62;1.83;25.92;44.2631;17.23;146.5;0.438;2.19;162.7;0.431;146.5;0.432;140.4;0.824;;;135.3;0.819;145.5;0.819;;
50.35;21.89;5.01;2.62;1.83;25.92;44.2631;17.75;152.6;0.45;3.06;176;0.446;150.5;0.443;155.6;0.693;;;142.4;0.764;154.6;0.668;;
50.35;21.89;5.01;2.62;1.83;25.92;44.2631;17.885;148.5;0.429;3.81;;;145.5;0.431;147.5;0.818;0.372;42.24;144.4;0.757;146.5;0.76;48;75.36906223
50.35;21.89;5.01;2.62;1.83;25.92;44.2631;15.47;150.5;0.384;;171.9;0.382;150.5;0.398;138.3;0.829;0.452;40;139.4;0.784;148.5;0.779;;100
50.35;21.89;5.01;2.62;1.83;25.92;44.2631;15.25;147.5;0.814;5.14;170.9;0.416;148.5;0.406;150.5;0.739;0.452;23.81;138.3;0.819;147.5;0.814;;100
50.35;21.89;5.01;2.62;1.83;25.92;44.2631;13.75;145.5;0.428;3.4;;;152.6;0.433;152.6;0.801;0.457;39.4;148.5;0.645;155.6;0.646;14;93.23084965
50.35;21.89;5.01;2.62;1.83;25.92;44.2631;11.71;152.6;0.411;1;167.8;0.408;150.5;0.395;147.5;0.787;0.421;35.08;138.3;0.791;152.6;0.807;50;75.37025277
50.35;21.89;5.01;2.62;1.83;25.92;44.2631;15.5;146.5;0.425;1;170.9;0.428;147.5;0.416;140.4;0.83;;79.6;136.3;0.81;141.4;0.811;56;70.23971098
50.35;21.89;5.01;2.62;1.83;25.92;44.2631;;151.6;0.429;3.15;178;0.421;;;;;;;141.4;0.811;152.6;0.609;;75.38789511
50.76;20.01;3.38;1.84;1.44;26.39;45.7897;14.61;166;0.383;3.14;195.6;0.385;162.8;0.372;166;0.776;0.496;42.83;153.3;0.751;153.3;0.751;30.8;84.89293138
50.76;20.01;3.38;1.84;1.44;26.39;45.7897;15.935;161.8;0.44;5;185;0.439;162.8;0.434;154.4;0.867;0.514;41.89;153.3;0.837;157.5;0.843;31.7;84.87127668
48.58;17.34;5.25;3.71;1.27;25.67;42.0093;13.32;153.3;0.458;2.7;;;159.7;0.449;158.6;0.825;;;151.2;0.669;160.7;0.801;;
48.58;17.34;5.25;3.71;1.27;25.67;42.0093;15.64;160.7;0.449;4.15;188.2;0.467;162.8;0.456;152.2;0.826;0.526;39.91;144.8;0.802;152.2;0.799;30.6;84.88654071
48.58;17.34;5.25;3.71;1.27;25.67;42.0093;14.81;164.5;0.451;18.02;185.5;0.457;142.5;0.454;147.8;0.817;0.496;41.91;147.8;0.8;157.2;0.798;;
48.58;17.34;5.25;3.71;1.27;25.67;42.0093;14.88;157.2;0.437;4.37;;;158.2;0.429;155.1;0.79;0.478;39.66;145.7;0.771;158.2;0.774;;
50.53;19.4;2.1;0.76;1.41;27.35;46.8068;15.24;148.3;0.436;11.94;;;152;0.437;147.8;0.833;;21.06;145.1;0.805;154.6;0.806;;
50.53;19.4;2.1;0.76;1.41;27.35;46.8068;14.48;150.9;0.432;7.84;;;149.9;0.442;144.6;0.844;;;;;144.6;0.814;;
50.53;19.4;2.1;0.76;1.41;27.35;46.8068;14.4;152;0.442;5.66;;;154.1;0.433;149.9;0.831;0.493;36.58;144.6;0.81;152;0.806;;
50.53;19.4;2.1;0.76;1.41;27.35;46.8068;14.62;154.2;0.432;6.29;;;152.1;0.445;145.6;0.832;0.514;32.84;142.4;0.808;155.9;0.803;;100
50.53;19.4;2.1;0.76;1.41;27.35;46.8068;14.92;157.5;0.429;3.58;171.5;0.441;153.2;0.451;151;0.795;0.406;41.92;143.5;0.809;148.8;0.814;33.7;82.97794414
50.53;19.4;2.1;0.76;1.41;27.35;46.8068;17.29;158.6;0.433;4.9;182.3;0.446;160.7;0.43;149.9;0.804;0.457;41.71;142.4;0.801;148.8;0.803;;
51.25;17.18;3.17;2.2;1.46;26.84;46.319;15.1;154.2;0.422;3.05;;;155.3;0.435;152.1;0.806;0.465;38.24;146.7;0.805;155.3;0.806;;
51.25;17.18;3.17;2.2;1.46;26.84;46.319;14.51;149.9;0.427;4.93;;;147.8;0.43;143.5;0.823;0.385;41.45;137;0.81;165;0.801;37.4;82.95591153
51.25;17.18;3.17;2.2;1.46;26.84;46.319;14.735;153.2;0.441;6.32;188.8;0.436;153.2;0.441;149.9;0.828;0.514;37.24;142.4;0.815;148.8;0.817;33.7;82.97820207
51.25;17.18;3.17;2.2;1.46;26.84;46.319;15.28;154.2;0.435;1.8;;;154.2;0.435;151;0.832;0.537;40.19;138.1;0.819;149.9;0.811;;
